id,order_id,quantity,price_charged,menu_item_id
112740,37722,3,5.09,15
112741,37723,3,4.89,7
112742,37724,3,5.09,15
112743,37724,2,5.29,13
112744,37724,1,5.49,5
112745,37724,2,5.29,13
112746,37725,3,5.29,13
112747,37725,3,4.99,9
112748,37725,2,4.99,10
112749,37726,1,5.29,14
112750,37726,3,4.79,1
112751,37727,1,4.89,7
112752,37727,1,4.99,16
112753,37727,1,5.49,5
112754,37727,1,5.19,8
112755,37728,1,4.89,11
112756,37728,3,5.29,2
112757,37728,2,4.89,6
112758,37728,2,5.09,15
112759,37729,1,5.19,4
112760,37729,3,5.29,2
112761,37729,3,5.29,13
112762,37729,3,5.19,4
112763,37730,2,4.89,7
112764,37730,3,5.19,8
112765,37730,2,5.29,2
112766,37730,1,4.89,12
112767,37731,1,4.89,12
112768,37731,1,4.99,10
112769,37731,1,4.99,16
112770,37732,3,4.99,3
112771,37732,3,5.49,5
112772,37732,3,4.99,16
112773,37732,3,4.79,1
112774,37733,2,4.99,9
112775,37733,3,5.29,2
112776,37733,3,5.09,15
112777,37733,1,4.99,16
112778,37733,2,5.29,2
112779,37734,1,4.89,12
112780,37735,3,4.89,12
112781,37735,2,4.99,10
112782,37735,1,5.09,15
112783,37735,1,5.29,14
112784,37736,2,4.99,16
112785,37736,3,5.19,4
112786,37737,1,4.89,11
112787,37737,1,4.99,10
112788,37737,1,4.89,6
112789,37737,2,4.99,10
112790,37737,1,4.89,6
112791,37738,2,5.29,13
112792,37738,3,5.29,14
112793,37738,1,4.89,11
112794,37738,2,4.79,1
112795,37739,1,5.09,15
112796,37740,3,4.99,9
112797,37740,1,5.29,13
112798,37740,2,5.49,5
112799,37741,2,4.89,12
112800,37741,2,4.79,1
112801,37741,2,5.09,15
112802,37741,3,5.19,4
112803,37741,2,4.89,6
112804,37742,1,5.29,2
112805,37743,2,5.19,4
112806,37743,2,4.79,1
112807,37744,1,5.19,4
112808,37744,2,5.29,13
112809,37744,3,4.89,6
112810,37745,3,5.49,5
112811,37745,2,4.89,7
112812,37745,2,4.99,3
112813,37746,3,4.89,11
112814,37746,1,4.89,11
112815,37746,3,4.89,6
112816,37747,3,4.89,12
112817,37747,1,4.99,10
112818,37747,3,4.89,7
112819,37748,2,5.29,2
112820,37748,1,5.29,13
112821,37748,3,4.99,16
112822,37749,3,4.89,6
112823,37749,2,5.29,14
112824,37749,1,5.19,4
112825,37749,1,4.89,7
112826,37749,1,4.89,12
112827,37750,3,4.89,12
112828,37750,2,4.99,10
112829,37750,3,4.89,7
112830,37751,2,4.99,9
112831,37752,1,4.89,7
112832,37753,2,4.89,11
112833,37753,2,5.19,4
112834,37753,2,4.79,1
112835,37753,1,5.49,5
112836,37753,3,4.89,12
112837,37754,3,5.19,8
112838,37755,1,4.89,11
112839,37756,3,4.89,7
112840,37756,1,4.99,3
112841,37756,3,5.29,14
112842,37756,2,5.49,5
112843,37757,2,4.79,1
112844,37758,1,5.29,13
112845,37758,2,4.79,1
112846,37758,1,5.49,5
112847,37758,1,4.99,9
112848,37759,3,5.29,2
112849,37759,2,4.79,1
112850,37760,2,5.29,14
112851,37760,2,5.29,14
112852,37760,1,5.19,4
112853,37761,3,4.89,7
112854,37761,1,4.99,10
112855,37762,1,5.29,13
112856,37762,1,5.29,13
112857,37762,3,4.99,3
112858,37762,2,4.99,3
112859,37762,2,5.19,8
112860,37763,3,5.49,5
112861,37763,3,4.99,9
112862,37763,1,4.89,11
112863,37763,1,5.29,2
112864,37764,3,4.99,10
112865,37764,1,5.29,13
112866,37764,3,4.79,1
112867,37764,3,4.89,12
112868,37764,1,4.89,7
112869,37765,1,4.99,9
112870,37766,1,4.89,11
112871,37767,1,5.49,5
112872,37767,2,4.99,3
112873,37768,2,4.89,6
112874,37768,2,4.89,7
112875,37768,1,4.89,12
112876,37769,2,5.49,5
112877,37769,3,4.89,6
112878,37769,2,4.99,9
112879,37770,1,5.29,2
112880,37770,3,4.89,12
112881,37770,2,5.19,8
112882,37771,2,5.29,13
112883,37771,3,4.89,11
112884,37772,1,5.29,14
112885,37772,2,4.89,11
112886,37772,1,4.79,1
112887,37772,2,4.89,6
112888,37773,1,5.09,15
112889,37773,1,4.89,11
112890,37773,1,5.09,15
112891,37773,3,4.79,1
112892,37774,1,5.29,14
112893,37774,3,5.19,4
112894,37775,2,5.09,15
112895,37776,3,5.29,14
112896,37776,2,5.29,14
112897,37776,1,4.89,7
112898,37777,2,5.29,14
112899,37777,2,4.89,12
112900,37777,1,4.79,1
112901,37777,1,4.89,11
112902,37778,3,4.99,9
112903,37779,2,4.79,1
112904,37779,1,5.49,5
112905,37779,2,5.19,4
112906,37779,1,4.99,3
112907,37780,1,5.19,8
112908,37780,3,4.99,16
112909,37781,2,4.89,12
112910,37782,2,4.89,7
112911,37782,1,4.99,9
112912,37782,2,4.89,6
112913,37783,1,4.89,12
112914,37783,2,5.19,4
112915,37783,1,4.89,6
112916,37784,2,4.89,12
112917,37784,2,4.89,12
112918,37784,2,4.79,1
112919,37784,1,4.99,16
112920,37785,2,5.29,13
112921,37785,2,4.89,12
112922,37786,3,5.29,14
112923,37786,1,4.99,3
112924,37786,2,4.99,9
112925,37787,1,4.89,7
112926,37787,2,4.89,11
112927,37787,2,5.49,5
112928,37788,1,4.89,12
112929,37788,3,4.89,6
112930,37788,1,4.89,11
112931,37788,2,4.89,12
112932,37788,2,4.79,1
112933,37789,1,5.19,4
112934,37789,2,4.89,11
112935,37789,2,4.99,10
112936,37789,2,5.29,13
112937,37790,2,4.89,6
112938,37791,1,4.99,16
112939,37791,3,5.19,8
112940,37791,2,5.09,15
112941,37791,2,4.99,9
112942,37792,2,5.49,5
112943,37792,3,4.99,9
112944,37792,2,4.79,1
112945,37792,1,4.99,16
112946,37793,3,5.29,13
112947,37793,1,4.99,16
112948,37793,1,5.19,8
112949,37793,2,5.09,15
112950,37793,1,5.49,5
112951,37794,1,4.89,12
112952,37794,2,5.29,2
112953,37795,2,5.49,5
112954,37795,1,4.79,1
112955,37795,1,4.79,1
112956,37795,2,5.19,4
112957,37796,3,4.89,12
112958,37796,1,4.89,11
112959,37797,3,5.09,15
112960,37797,1,5.29,2
112961,37797,2,4.89,12
112962,37797,2,4.99,3
112963,37797,1,5.19,4
112964,37798,2,5.29,2
112965,37798,3,5.19,8
112966,37799,3,5.19,8
112967,37799,3,4.89,6
112968,37799,1,5.19,8
112969,37799,1,4.89,6
112970,37799,3,5.09,15
112971,37800,3,4.99,16
112972,37800,3,5.29,13
112973,37800,1,4.89,12
112974,37800,1,5.29,13
112975,37800,1,5.29,14
112976,37801,3,5.19,8
112977,37802,2,5.49,5
112978,37802,3,4.79,1
112979,37802,2,5.29,14
112980,37803,1,4.99,9
112981,37803,1,5.19,4
112982,37803,1,5.19,4
112983,37803,3,5.29,2
112984,37804,2,4.89,6
112985,37804,1,5.29,14
112986,37804,1,4.79,1
112987,37804,2,4.99,16
112988,37805,2,4.99,9
112989,37805,2,4.99,10
112990,37805,1,4.89,11
112991,37806,3,4.99,3
112992,37806,2,4.99,3
112993,37807,3,4.99,9
112994,37807,3,4.89,11
112995,37807,2,5.19,4
112996,37807,1,4.89,6
112997,37808,2,5.29,14
112998,37808,2,4.99,16
112999,37809,2,4.99,16
113000,37809,1,5.19,4
113001,37809,3,4.79,1
113002,37810,3,5.29,13
113003,37811,2,4.89,6
113004,37811,3,4.89,12
113005,37812,3,5.29,2
113006,37812,1,5.49,5
113007,37812,2,4.89,11
113008,37813,2,4.99,10
113009,37813,3,5.09,15
113010,37813,2,5.29,13
113011,37814,3,4.99,9
113012,37814,1,5.09,15
113013,37814,3,5.29,13
113014,37814,1,5.49,5
113015,37815,2,4.89,6
113016,37815,3,4.89,7
113017,37816,1,4.89,11
113018,37816,3,4.99,9
113019,37816,2,4.99,3
113020,37816,1,5.29,14
113021,37816,1,5.29,13
113022,37817,3,4.99,9
113023,37818,3,4.99,9
113024,37818,1,4.99,16
113025,37818,3,4.89,6
113026,37818,2,5.29,14
113027,37818,3,4.89,11
113028,37819,1,4.99,3
113029,37819,3,5.29,2
113030,37820,1,4.99,3
113031,37820,3,4.89,6
113032,37820,3,4.89,7
113033,37821,1,4.89,7
113034,37821,1,4.89,7
113035,37821,3,4.99,10
113036,37821,3,4.89,12
113037,37822,1,4.99,9
113038,37822,2,4.99,9
113039,37822,1,5.29,2
113040,37822,2,4.89,11
113041,37823,3,5.29,2
113042,37823,1,4.89,12
113043,37823,3,4.89,12
113044,37824,2,4.99,10
113045,37824,2,5.19,4
113046,37824,2,5.19,8
113047,37825,2,4.99,10
113048,37825,3,4.89,7
113049,37825,2,4.99,9
113050,37826,1,5.09,15
113051,37827,2,4.89,7
113052,37827,1,5.19,4
113053,37827,2,5.29,2
113054,37827,2,4.99,10
113055,37828,1,4.79,1
113056,37828,3,5.29,2
113057,37828,1,4.99,3
113058,37828,1,5.29,2
113059,37828,2,4.89,7
113060,37829,2,4.79,1
113061,37829,3,4.99,16
113062,37829,1,4.99,10
113063,37830,1,5.19,8
113064,37830,1,5.29,13
113065,37830,3,4.99,10
113066,37830,1,5.09,15
113067,37830,3,4.89,12
113068,37831,3,5.29,14
113069,37831,1,5.19,4
113070,37831,2,4.99,3
113071,37831,3,5.29,14
113072,37832,1,4.99,10
113073,37833,3,5.19,8
113074,37834,2,5.29,2
113075,37834,2,5.29,14
113076,37835,2,5.29,14
113077,37835,2,5.09,15
113078,37835,2,4.99,16
113079,37836,3,5.19,4
113080,37837,3,4.99,3
113081,37837,1,4.79,1
113082,37837,2,4.99,9
113083,37838,3,4.89,7
113084,37838,1,4.99,16
113085,37838,3,5.29,14
113086,37838,1,4.89,11
113087,37838,2,4.99,3
113088,37839,3,5.29,2
113089,37839,2,4.89,11
113090,37840,2,4.89,7
113091,37840,2,4.79,1
113092,37840,1,4.89,11
113093,37841,3,4.79,1
113094,37841,1,5.19,4
113095,37841,3,5.19,4
113096,37841,1,5.49,5
113097,37841,1,4.89,11
113098,37842,2,4.79,1
113099,37842,1,5.29,13
113100,37842,1,5.29,13
113101,37842,1,5.29,13
113102,37842,3,4.99,9
113103,37843,1,4.89,6
113104,37843,3,4.79,1
113105,37843,1,5.19,8
113106,37843,3,4.89,11
113107,37843,1,5.19,8
113108,37844,3,4.89,7
113109,37844,2,4.89,11
113110,37845,3,4.89,11
113111,37846,1,4.99,3
113112,37846,2,4.99,9
113113,37846,2,4.99,16
113114,37847,2,5.29,14
113115,37847,1,4.79,1
113116,37847,1,4.99,16
113117,37847,1,4.89,12
113118,37847,2,5.29,14
113119,37848,2,5.49,5
113120,37848,3,4.99,3
113121,37848,2,4.99,9
113122,37848,2,4.99,16
113123,37848,3,4.89,7
113124,37849,2,5.49,5
113125,37849,2,5.19,8
113126,37849,2,5.29,2
113127,37849,1,4.99,16
113128,37850,1,5.19,4
113129,37850,2,4.79,1
113130,37850,3,4.99,3
113131,37851,3,5.09,15
113132,37851,1,5.09,15
113133,37851,2,5.09,15
113134,37852,3,5.29,2
113135,37852,2,5.29,13
113136,37852,2,4.79,1
113137,37853,3,4.99,3
113138,37854,2,5.49,5
113139,37854,3,4.89,11
113140,37854,3,4.99,16
113141,37855,3,4.89,12
113142,37855,3,4.89,6
113143,37855,2,4.99,10
113144,37856,2,4.99,10
113145,37856,1,5.09,15
113146,37857,1,5.29,2
113147,37857,1,5.29,13
113148,37857,3,4.89,12
113149,37857,2,5.29,13
113150,37857,1,5.09,15
113151,37858,1,5.29,13
113152,37858,2,4.89,6
113153,37858,1,5.29,2
113154,37858,1,4.79,1
113155,37859,3,4.89,12
113156,37859,1,5.29,14
113157,37859,1,4.89,6
113158,37860,3,5.19,4
113159,37861,3,4.99,10
113160,37861,1,5.19,4
113161,37861,1,5.49,5
113162,37861,3,5.49,5
113163,37862,1,4.89,11
113164,37863,2,4.99,9
113165,37863,3,5.49,5
113166,37864,3,5.29,14
113167,37864,2,4.99,16
113168,37864,2,4.79,1
113169,37865,1,4.89,12
113170,37865,3,4.89,11
113171,37865,2,4.89,11
113172,37865,2,4.89,12
113173,37865,1,5.29,2
113174,37866,1,4.89,6
113175,37866,1,5.29,2
113176,37866,2,5.29,14
113177,37866,1,5.29,13
113178,37867,2,4.79,1
113179,37868,2,4.89,11
113180,37869,1,4.99,10
113181,37869,1,5.49,5
113182,37869,1,5.19,8
113183,37870,1,5.49,5
113184,37870,1,4.99,16
113185,37870,3,4.99,16
113186,37870,3,5.19,4
113187,37871,3,4.99,16
113188,37871,1,4.89,6
113189,37871,2,4.99,3
113190,37872,1,5.19,8
113191,37872,1,5.49,5
113192,37872,2,4.99,16
113193,37873,3,5.49,5
113194,37873,2,4.99,3
113195,37874,2,5.19,4
113196,37874,1,4.99,3
113197,37874,1,5.29,13
113198,37874,2,5.29,2
113199,37874,2,5.29,2
113200,37875,3,5.29,14
113201,37875,2,4.99,10
113202,37876,1,5.29,13
113203,37876,2,5.29,13
113204,37876,1,4.89,7
113205,37877,3,4.89,11
113206,37877,1,5.29,2
113207,37877,2,5.29,2
113208,37877,3,5.29,2
113209,37878,2,5.19,8
113210,37878,2,4.99,9
113211,37879,3,5.29,2
113212,37880,1,4.89,7
113213,37881,3,5.29,14
113214,37881,2,4.89,7
113215,37881,1,4.89,12
113216,37881,3,5.29,13
113217,37882,2,4.99,3
113218,37882,1,5.49,5
113219,37882,2,5.49,5
113220,37882,1,4.99,16
113221,37883,3,4.89,11
113222,37883,2,4.89,11
113223,37884,1,5.49,5
113224,37884,2,5.49,5
113225,37884,1,4.79,1
113226,37884,3,4.99,10
113227,37885,2,5.09,15
113228,37885,3,5.19,4
113229,37885,1,4.79,1
113230,37885,3,4.99,3
113231,37885,3,5.19,8
113232,37886,3,4.79,1
113233,37886,3,4.89,7
113234,37887,3,4.99,16
113235,37887,2,5.29,13
113236,37887,2,5.49,5
113237,37887,1,5.29,14
113238,37887,2,4.79,1
113239,37888,3,4.99,16
113240,37888,3,4.99,3
113241,37888,1,4.79,1
113242,37889,2,4.89,11
113243,37890,2,4.89,11
113244,37890,2,4.89,11
113245,37891,1,4.99,16
113246,37891,3,4.99,16
113247,37891,2,5.09,15
113248,37891,1,4.89,7
113249,37891,3,4.99,3
113250,37892,3,5.49,5
113251,37892,1,5.29,14
113252,37892,3,5.09,15
113253,37892,1,4.99,10
113254,37893,3,4.89,7
113255,37893,3,5.09,15
113256,37893,1,5.19,4
113257,37893,2,4.89,12
113258,37893,1,4.89,12
113259,37894,3,5.29,14
113260,37894,3,4.89,6
113261,37895,1,5.29,13
113262,37895,3,5.29,2
113263,37895,3,5.09,15
113264,37895,1,4.89,6
113265,37895,1,4.79,1
113266,37896,2,4.99,9
113267,37896,3,5.19,8
113268,37896,2,5.29,13
113269,37896,2,5.29,14
113270,37896,1,4.89,6
113271,37897,3,4.89,7
113272,37897,3,5.09,15
113273,37897,2,4.99,9
113274,37897,1,4.89,11
113275,37897,3,5.29,13
113276,37898,3,5.19,8
113277,37898,3,4.79,1
113278,37898,2,4.99,10
113279,37899,2,4.79,1
113280,37900,1,5.19,4
113281,37900,1,4.99,9
113282,37901,3,5.09,15
113283,37901,2,5.19,4
113284,37902,2,5.29,2
113285,37903,3,4.89,6
113286,37903,2,5.29,13
113287,37903,2,4.89,12
113288,37903,3,4.99,9
113289,37903,2,5.29,13
113290,37904,2,4.99,3
113291,37904,1,5.19,8
113292,37904,3,4.89,12
113293,37904,1,4.99,9
113294,37905,3,5.19,8
113295,37906,3,5.29,14
113296,37907,3,4.99,3
113297,37907,3,4.99,16
113298,37907,1,5.29,14
113299,37907,1,4.99,10
113300,37907,3,4.89,7
113301,37908,3,4.79,1
113302,37908,1,4.89,7
113303,37908,1,5.29,2
113304,37908,1,5.19,4
113305,37909,2,5.49,5
113306,37909,1,5.19,8
113307,37909,1,4.99,3
113308,37910,3,4.89,7
113309,37910,1,4.89,12
113310,37910,3,5.09,15
113311,37910,1,5.09,15
113312,37910,3,4.99,10
113313,37911,2,4.79,1
113314,37911,1,5.49,5
113315,37911,2,5.29,14
113316,37911,1,5.09,15
113317,37912,3,5.09,15
113318,37912,3,4.89,11
113319,37912,2,5.19,4
113320,37913,2,4.89,12
113321,37913,1,5.29,13
113322,37913,3,5.29,2
113323,37913,1,4.99,16
113324,37913,1,4.99,10
113325,37914,1,5.19,4
113326,37914,1,4.79,1
113327,37915,1,4.99,10
113328,37915,1,4.99,10
113329,37916,1,4.89,6
113330,37916,3,5.19,4
113331,37916,2,4.89,11
113332,37916,3,4.79,1
113333,37917,2,5.49,5
113334,37917,3,4.99,3
113335,37917,2,4.89,6
113336,37917,1,4.89,11
113337,37918,3,4.79,1
113338,37918,1,4.99,16
113339,37918,1,5.19,8
113340,37918,3,4.99,10
113341,37919,2,4.89,7
113342,37919,1,4.99,10
113343,37919,2,5.29,14
113344,37919,3,5.29,2
113345,37919,1,4.99,9
113346,37920,1,4.99,10
113347,37920,3,5.49,5
113348,37921,2,5.29,13
113349,37921,2,4.99,3
113350,37921,2,5.09,15
113351,37922,2,5.09,15
113352,37922,2,5.49,5
113353,37923,3,5.29,13
113354,37923,1,4.99,10
113355,37923,3,4.89,6
113356,37924,3,5.29,13
113357,37924,3,4.99,16
113358,37924,1,5.29,2
113359,37925,3,5.49,5
113360,37925,1,5.19,4
113361,37926,1,4.99,9
113362,37926,2,5.29,14
113363,37926,2,5.19,8
113364,37926,2,4.89,6
113365,37927,3,4.79,1
113366,37927,2,5.19,4
113367,37927,3,4.89,6
113368,37927,1,4.89,12
113369,37927,2,4.89,12
113370,37928,1,5.29,13
113371,37928,2,4.89,11
113372,37929,1,4.79,1
113373,37929,2,5.29,2
113374,37929,3,5.29,2
113375,37930,3,4.89,11
113376,37930,3,5.49,5
113377,37930,1,4.89,7
113378,37931,1,5.19,4
113379,37931,1,4.99,3
113380,37932,1,4.99,10
113381,37932,2,4.99,3
113382,37933,2,4.89,12
113383,37933,1,5.29,2
113384,37933,2,4.99,3
113385,37934,1,5.29,13
113386,37935,3,5.09,15
113387,37935,1,4.89,6
113388,37935,1,5.19,8
113389,37936,1,4.89,7
113390,37936,2,5.29,2
113391,37937,1,4.89,6
113392,37937,2,5.29,13
113393,37937,1,4.89,6
113394,37937,2,4.89,6
113395,37937,1,5.19,4
113396,37938,1,4.99,10
113397,37938,3,4.89,11
113398,37938,3,4.99,3
113399,37939,1,4.89,7
113400,37939,1,5.29,14
113401,37939,2,4.89,11
113402,37939,1,5.29,2
113403,37940,1,5.29,2
113404,37940,1,5.49,5
113405,37941,3,4.99,16
113406,37941,3,4.89,7
113407,37941,1,4.79,1
113408,37942,3,4.99,9
113409,37943,1,4.99,10
113410,37943,2,5.29,14
113411,37943,1,4.99,10
113412,37944,1,5.19,4
113413,37944,2,5.49,5
113414,37944,3,4.89,7
113415,37945,1,5.19,8
113416,37945,1,4.89,11
113417,37945,1,4.89,12
113418,37945,3,4.79,1
113419,37945,3,4.99,3
113420,37946,1,5.29,14
113421,37947,2,5.29,14
113422,37947,2,4.99,3
113423,37948,2,4.99,3
113424,37948,1,4.99,10
113425,37948,2,5.19,8
113426,37948,2,4.89,11
113427,37948,2,4.89,12
113428,37949,3,4.89,6
113429,37949,2,4.89,7
113430,37949,3,5.29,2
113431,37950,2,5.29,13
113432,37950,1,5.29,13
113433,37950,2,5.19,4
113434,37950,3,4.99,16
113435,37950,2,4.99,3
113436,37951,2,4.89,6
113437,37951,1,4.99,3
113438,37951,3,4.99,3
113439,37951,2,4.99,10
113440,37952,1,5.09,15
113441,37952,1,4.89,11
113442,37953,1,5.09,15
113443,37953,2,4.99,3
113444,37953,2,4.99,16
113445,37953,1,5.49,5
113446,37954,3,4.99,16
113447,37954,3,5.29,14
113448,37954,2,4.89,6
113449,37954,3,4.89,11
113450,37955,2,4.99,9
113451,37956,3,5.19,4
113452,37956,2,5.29,2
113453,37956,1,5.29,14
113454,37956,2,5.09,15
113455,37956,2,4.99,10
113456,37957,3,4.89,6
113457,37957,1,4.89,11
113458,37957,3,4.89,6
113459,37957,1,4.89,7
113460,37958,1,4.89,11
113461,37958,1,5.19,8
113462,37958,1,5.19,8
113463,37958,3,5.29,13
113464,37959,3,5.49,5
113465,37960,3,4.99,10
113466,37960,1,5.09,15
113467,37961,2,4.99,16
113468,37961,1,4.89,12
113469,37961,2,4.89,6
113470,37962,2,4.99,9
113471,37962,2,5.49,5
113472,37962,3,4.79,1
113473,37963,2,4.89,7
113474,37963,2,4.99,3
113475,37963,1,5.49,5
113476,37963,3,4.99,9
113477,37964,3,4.89,11
113478,37965,1,4.89,7
113479,37965,1,5.19,4
113480,37965,2,4.89,12
113481,37965,2,5.29,13
113482,37965,3,4.99,3
113483,37966,3,5.19,8
113484,37966,1,4.99,16
113485,37967,3,4.99,16
113486,37967,1,5.29,13
113487,37968,2,4.89,7
113488,37968,3,4.99,16
113489,37969,3,5.29,13
113490,37969,3,4.89,12
113491,37969,3,5.49,5
113492,37970,2,4.99,3
113493,37970,1,4.89,12
113494,37970,2,4.99,16
113495,37970,3,5.19,8
113496,37971,2,4.99,10
113497,37972,1,5.49,5
113498,37972,2,4.99,16
113499,37973,2,5.09,15
113500,37973,2,4.79,1
113501,37973,3,4.99,16
113502,37974,2,4.89,7
113503,37975,1,4.89,7
113504,37975,1,5.19,8
113505,37975,2,4.99,16
113506,37975,1,4.89,11
113507,37976,1,4.99,9
113508,37976,3,5.29,13
113509,37976,1,5.29,14
113510,37977,1,4.79,1
113511,37977,3,5.19,4
113512,37977,2,4.79,1
113513,37978,1,4.79,1
113514,37978,3,4.99,10
113515,37979,2,5.29,14
113516,37979,3,5.19,4
113517,37979,1,4.99,10
113518,37979,1,4.89,11
113519,37980,2,5.09,15
113520,37980,1,4.89,11
113521,37980,1,5.19,4
113522,37980,3,5.19,8
113523,37980,1,5.19,8
113524,37981,2,4.89,6
113525,37981,3,4.89,12
113526,37981,1,4.89,11
113527,37982,2,4.89,12
113528,37982,1,4.89,11
113529,37982,2,5.19,8
113530,37982,3,4.99,9
113531,37982,2,4.89,12
113532,37983,2,5.29,13
113533,37983,2,5.09,15
113534,37983,1,5.19,4
113535,37983,3,4.89,12
113536,37983,2,4.89,12
113537,37984,1,5.19,4
113538,37984,2,4.89,7
113539,37984,3,5.29,2
113540,37985,2,5.09,15
113541,37985,2,4.99,3
113542,37985,1,4.89,12
113543,37986,3,4.99,16
113544,37987,2,4.99,16
113545,37988,1,4.89,7
113546,37988,1,4.89,11
113547,37988,2,4.99,10
113548,37989,3,5.29,14
113549,37989,3,4.99,10
113550,37989,2,5.19,4
113551,37989,1,4.99,16
113552,37989,3,4.99,9
113553,37990,1,4.99,9
113554,37990,1,5.49,5
113555,37990,3,5.29,14
113556,37991,3,5.19,8
113557,37991,1,4.99,9
113558,37991,1,4.99,3
113559,37991,1,4.89,6
113560,37991,3,4.89,11
113561,37992,3,5.19,8
113562,37993,2,5.49,5
113563,37994,2,4.99,16
113564,37994,3,5.19,4
113565,37994,1,4.99,9
113566,37994,3,4.99,16
113567,37995,3,5.29,14
113568,37996,3,5.09,15
113569,37996,1,4.99,9
113570,37996,3,5.49,5
113571,37996,3,4.89,12
113572,37997,3,5.49,5
113573,37997,2,4.79,1
113574,37998,3,5.19,4
113575,37998,1,4.89,11
113576,37999,3,4.89,12
113577,37999,2,5.49,5
113578,38000,3,5.29,2
113579,38000,2,4.79,1
113580,38000,2,5.09,15
113581,38000,2,4.99,3
113582,38001,2,5.49,5
113583,38002,1,4.89,7
113584,38002,3,4.89,6
113585,38002,2,4.89,7
113586,38003,2,4.89,12
113587,38004,3,4.89,12
113588,38004,3,4.99,3
113589,38005,1,5.29,13
113590,38005,2,4.79,1
113591,38005,3,5.29,14
113592,38005,1,4.99,10
113593,38006,1,4.99,9
113594,38006,2,5.19,4
113595,38006,2,4.89,12
113596,38006,2,4.79,1
113597,38007,3,5.29,13
113598,38007,2,4.89,6
113599,38008,3,5.19,4
113600,38008,1,5.19,4
113601,38008,1,4.89,7
113602,38009,3,4.99,16
113603,38009,3,4.89,12
113604,38009,1,4.89,11
113605,38009,3,5.29,2
113606,38009,2,4.99,3
113607,38010,2,5.29,2
113608,38010,1,4.89,6
113609,38010,2,4.89,12
113610,38010,1,4.99,10
113611,38010,3,4.89,6
113612,38011,1,4.99,3
113613,38011,2,5.29,13
113614,38011,2,5.09,15
113615,38011,3,4.99,9
113616,38012,1,5.29,14
113617,38013,2,5.29,14
113618,38013,3,5.29,14
113619,38013,3,4.79,1
113620,38014,2,4.89,11
113621,38014,3,5.29,2
113622,38014,2,4.99,10
113623,38014,2,5.29,14
113624,38014,1,4.99,9
113625,38015,1,4.99,10
113626,38015,3,5.09,15
113627,38015,2,4.89,6
113628,38015,1,4.89,11
113629,38015,3,5.29,13
113630,38016,1,4.89,12
113631,38017,2,5.29,14
113632,38017,3,4.89,7
113633,38017,2,5.29,2
113634,38017,2,4.99,3
113635,38018,1,4.99,16
113636,38018,1,4.89,12
113637,38018,2,4.99,9
113638,38018,1,5.19,8
113639,38018,2,5.19,4
113640,38019,3,4.89,11
113641,38020,3,4.79,1
113642,38020,1,4.89,11
113643,38020,2,4.89,6
113644,38021,3,4.89,12
113645,38021,1,4.99,16
113646,38022,1,5.19,8
113647,38023,2,4.89,11
113648,38023,3,4.89,12
113649,38023,3,4.99,9
113650,38023,2,5.29,14
113651,38024,2,5.19,8
113652,38024,3,5.29,13
113653,38024,2,5.49,5
113654,38024,1,5.29,14
113655,38024,3,4.89,12
113656,38025,3,5.49,5
113657,38025,3,5.19,4
113658,38026,1,4.89,6
113659,38026,2,4.79,1
113660,38026,1,4.79,1
113661,38026,3,5.19,4
113662,38026,1,5.29,13
113663,38027,3,5.29,2
113664,38027,2,4.79,1
113665,38027,2,5.49,5
113666,38027,1,5.19,8
113667,38028,1,4.99,3
113668,38028,2,5.29,13
113669,38028,1,5.29,13
113670,38028,3,5.49,5
113671,38029,3,4.99,10
113672,38030,2,4.79,1
113673,38030,3,4.89,6
113674,38030,3,5.29,13
113675,38030,3,4.99,3
113676,38030,3,4.89,11
113677,38031,1,5.19,4
113678,38031,2,4.99,3
113679,38031,3,5.19,4
113680,38031,3,5.29,14
113681,38031,1,4.99,9
113682,38032,2,5.49,5
113683,38032,2,5.09,15
113684,38032,3,4.99,16
113685,38032,1,5.29,2
113686,38033,3,4.89,7
113687,38033,3,4.99,10
113688,38034,3,5.19,4
113689,38035,1,4.79,1
113690,38035,3,5.29,14
113691,38036,3,4.79,1
113692,38036,2,4.89,7
113693,38036,2,5.49,5
113694,38036,2,4.79,1
113695,38036,3,5.19,8
113696,38037,1,4.99,10
113697,38037,3,4.89,12
113698,38038,2,5.29,2
113699,38038,3,4.79,1
113700,38039,3,4.89,6
113701,38039,1,5.19,4
113702,38039,2,4.99,3
113703,38039,3,4.89,6
113704,38039,2,4.89,11
113705,38040,2,5.49,5
113706,38040,2,4.89,7
113707,38040,2,4.79,1
113708,38040,2,4.89,12
113709,38040,2,4.89,11
113710,38041,3,4.89,6
113711,38041,3,5.29,13
113712,38041,2,5.19,4
113713,38041,1,4.89,12
113714,38041,3,4.99,16
113715,38042,3,4.89,7
113716,38042,3,4.89,7
113717,38042,3,4.89,6
113718,38043,2,4.99,10
113719,38043,1,4.99,3
113720,38043,1,5.29,2
113721,38044,3,4.89,11
113722,38044,3,5.19,8
113723,38045,1,4.89,6
113724,38045,3,4.89,12
113725,38046,1,5.29,2
113726,38046,3,5.09,15
113727,38046,1,4.99,10
113728,38046,3,4.89,6
113729,38047,1,5.09,15
113730,38047,1,4.89,6
113731,38048,3,5.29,14
113732,38048,1,5.29,14
113733,38049,2,5.19,4
113734,38050,1,5.29,2
113735,38050,1,4.99,3
113736,38050,3,5.09,15
113737,38050,3,4.89,11
